file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/issues/Issue2559Test.java,io.vavr.issues.Issue2559Test,class,6,6,0,6,3,1,0,12,0,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,3,47,1,0,0,0,0,8,3,5,0,4,0,0,1,0,30,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashArrayMappedTrie.java,io.vavr.collection.HashArrayMappedTrieModule$LeafNodeIterator,innerclass,13,13,0,13,17,2,0,5,0,0.5833334,0.0,0.0,6,2,1,3,1,1,3,0,0,0,6,1,0,6,0,0,4,0,5,69,8,3,2,0,2,3,7,19,3,11,2,0,0,0,35,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/BitSetTest.java,io.vavr.collection.BitSetTest$E,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Function2Test.java,io.vavr.Function2Test$1Type,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Traversable.java,io.vavr.collection.Traversable$Anonymous1,anonymous,2,2,0,2,2,1,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,11,2,0,0,0,0,0,0,3,0,2,0,0,0,0,7,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/AbstractQueue.java,io.vavr.collection.AbstractQueue,class,11,18,7,11,28,1,0,28,210,0.0,0.0,0.0,21,0,21,0,0,0,21,6,0,0,0,0,0,0,0,0,0,0,18,71,15,0,0,0,0,15,0,0,3,0,1,0,0,0,99,1024,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction7Test.java,io.vavr.CheckedFunction7Test$ComposeTests,innerclass,4,4,0,4,7,1,0,10,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,56,0,14,7,14,0,0,0,7,24,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherTest.java,io.vavr.control.EitherTest$PeekLeftTests,innerclass,6,6,0,6,3,1,0,10,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,7,3,0,5,1,0,0,3,18,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/AbstractMultimap.java,io.vavr.collection.AbstractMultimap,class,24,38,14,24,123,1,0,135,2483,0.8797468,0.0,0.0,79,0,73,1,4,1,78,3,0,0,4,1,0,2,2,0,4,0,51,394,93,4,6,0,12,72,7,26,3,51,2,0,1,21,196,1024,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashSetTest.java,io.vavr.collection.HashSetTest,class,27,29,2,27,76,5,0,93,2775,0.0,0.0,0.0,75,0,35,0,40,0,75,0,1,0,0,0,0,0,0,0,0,0,58,286,40,0,1,0,0,58,89,32,3,39,0,7,1,7,122,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherLeftProjectionTest.java,io.vavr.control.EitherLeftProjectionTest$TransformTests,innerclass,5,5,0,5,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,1,0,2,0,0,0,1,8,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/control/Option.java,io.vavr.control.Option$None,innerclass,3,3,0,3,9,1,0,1,28,0.9375,0.0,0.0,8,0,6,2,0,0,6,0,0,0,2,2,0,2,0,0,2,0,0,27,6,0,1,0,0,2,2,2,0,2,0,0,0,0,52,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashArrayMappedTrie.java,io.vavr.collection.HashArrayMappedTrieModule$ArrayNode,innerclass,9,9,0,9,15,2,0,9,0,0.60714287,0.0,0.0,7,0,2,1,0,4,6,0,0,0,4,1,0,4,0,0,4,0,7,61,9,1,1,0,1,5,10,20,12,17,2,0,0,0,61,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Comparators.java,io.vavr.collection.Comparators,class,2,25,23,2,2,1,0,1,1,0.0,NaN,NaN,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,31,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/CheckedFunction6.java,io.vavr.CheckedFunction6Module,interface,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Iterator.java,io.vavr.collection.IteratorModule$GroupedIterator,innerclass,5,5,0,5,17,1,0,8,4,0.56666666,0.0,0.0,5,2,2,2,0,1,3,0,0,0,6,0,0,6,0,0,5,0,9,65,4,2,1,0,0,3,14,15,4,10,2,0,0,0,28,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashMap.java,io.vavr.collection.HashMap$SerializationProxy,innerclass,5,5,0,5,8,1,0,11,0,0.5,NaN,NaN,4,0,0,3,0,1,1,0,0,0,2,1,0,2,0,0,1,0,2,32,1,2,0,0,0,3,3,9,0,7,1,0,0,0,30,26,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Map.java,io.vavr.collection.Map,interface,27,86,59,27,105,1,0,57,5356,1.0,0.0,0.0,104,2,0,0,0,104,104,0,0,0,1,0,0,0,0,1,0,0,24,206,36,1,0,0,0,17,1,1,0,9,1,1,0,10,373,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherTest.java,io.vavr.control.EitherTest$ToStringTests,innerclass,4,4,0,4,2,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,9,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashMapTest.java,io.vavr.collection.HashMapTest$Key,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler20Test.java,io.vavr.collection.euler.Euler20Test,class,6,7,1,6,3,1,0,11,3,0.0,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,12,2,0,0,0,0,1,170,0,3,2,0,0,0,1,35,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/JavaConvertersTest.java,io.vavr.collection.JavaConvertersTest$ElementType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherTest.java,io.vavr.control.EitherTest$CondTests,innerclass,8,8,0,8,7,3,0,18,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,18,67,2,0,0,0,0,18,12,10,0,12,1,0,3,18,40,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler99Test.java,io.vavr.collection.euler.Euler99Test,class,6,7,1,6,3,1,0,15,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,8,1,0,0,0,0,2,5,0,2,4,0,0,0,3,75,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For1List,innerclass,5,5,0,5,3,1,0,4,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,13,2,0,0,0,0,1,0,1,0,1,0,0,0,0,36,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy2Option,innerclass,6,6,0,6,2,1,0,5,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,1,15,2,0,0,0,0,1,0,2,0,4,1,0,0,2,70,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Function6Test.java,io.vavr.Function6Test$1Type,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler13Test.java,io.vavr.collection.euler.Euler13Test,class,5,6,1,5,2,1,0,9,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,0,0,2,2,0,0,0,0,0,0,0,31,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction8Test.java,io.vavr.CheckedFunction8Test$1Type,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/BitSet.java,io.vavr.collection.BitSetModule$AbstractBitSet,innerclass,20,20,0,20,80,1,0,57,718,0.8999999,0.0,0.0,40,0,29,2,0,9,38,3,0,0,3,1,0,1,0,2,3,0,18,247,52,1,8,0,14,16,30,28,19,28,3,0,0,2,119,1024,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For2Either,innerclass,6,6,0,6,2,1,0,4,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,1,12,1,0,0,0,0,1,0,2,0,4,0,0,0,2,43,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy8Either,innerclass,20,20,0,20,2,1,0,17,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,8,0,0,8,0,0,8,0,1,45,8,0,0,0,0,1,0,8,0,16,7,0,0,8,97,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For6Future,innerclass,10,10,0,10,2,1,0,8,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,6,0,0,6,0,0,6,0,1,20,1,0,0,0,0,1,0,6,0,12,0,0,0,6,48,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherTest.java,io.vavr.control.EitherTest$OrElseTests,innerclass,4,4,0,4,2,1,0,11,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,12,0,0,0,0,0,0,2,8,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/IntMultimap.java,io.vavr.collection.IntMultimap,class,27,33,6,27,71,1,0,104,0,0.5846154,0.0,0.0,65,1,63,2,0,0,63,0,0,0,2,1,0,2,0,0,2,0,27,259,65,1,3,0,3,14,5,12,2,45,1,1,1,29,122,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/AbstractMultimap.java,io.vavr.collection.AbstractMultimap$SerializableSupplier,interface,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy5Option,innerclass,13,13,0,13,2,1,0,11,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,5,0,0,5,0,0,5,0,1,30,5,0,0,0,0,1,0,5,0,10,4,0,0,5,81,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction4Test.java,io.vavr.CheckedFunction4Test,class,8,8,0,8,23,1,0,45,158,0.84999996,0.0,0.0,20,0,20,0,0,0,20,0,0,0,3,3,0,3,0,0,3,0,8,156,0,1,1,0,0,40,54,38,6,101,2,0,2,19,86,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Iterator.java,io.vavr.collection.IteratorModule$EmptyIterator,innerclass,2,2,0,2,4,1,0,1,6,1.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,0,0,1,1,0,0,15,3,0,0,0,0,3,0,1,2,1,0,0,0,0,22,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Function0Test.java,io.vavr.Function0Test$1Type,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/CharSeq.java,io.vavr.collection.CharSeq$CharFunction,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/TupleTest.java,io.vavr.TupleTest,class,14,15,1,14,95,1,0,126,4186,0.0,0.0,0.0,92,0,83,9,0,0,83,0,0,0,0,0,0,0,0,0,0,0,81,354,9,0,3,0,0,43,148,44,0,44,0,0,0,1,75,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/IteratorTest.java,io.vavr.collection.IteratorTest$OptionSupplier,innerclass,1,1,0,1,4,1,0,2,1,0.33333334,0.0,0.0,3,0,1,0,0,2,3,0,0,0,2,0,0,0,0,2,1,0,2,22,1,0,0,0,0,0,0,4,0,3,1,0,0,0,7,8,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Tuple7Test.java,io.vavr.Tuple7Test,class,10,11,1,10,40,1,0,58,780,0.975,0.0,0.0,40,0,38,2,0,0,38,0,0,0,1,0,0,1,0,0,0,0,67,269,2,0,0,0,0,71,474,71,0,92,0,0,0,9,91,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Tuple2Test.java,io.vavr.Tuple2Test,class,15,16,1,15,32,1,0,56,496,0.96875,0.0,0.0,32,0,30,2,0,0,30,0,0,0,1,0,0,1,0,0,0,0,47,162,2,0,0,0,0,11,127,53,0,59,0,0,0,4,73,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Function5Test.java,io.vavr.Function5Test,class,6,6,0,6,19,1,0,36,118,0.90625,0.0,0.0,16,0,16,0,0,0,16,0,0,0,2,2,0,2,0,0,2,0,6,128,0,1,1,0,0,3,72,31,6,101,2,0,2,15,67,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Array.java,io.vavr.collection.Array,class,35,54,19,35,243,1,0,184,10006,0.9279279,0.0,0.0,148,38,143,3,0,2,145,0,0,0,3,2,0,3,0,0,3,0,242,866,186,17,10,0,6,74,84,103,38,87,3,1,0,7,322,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/concurrent/FutureTest.java,io.vavr.concurrent.FutureTest,class,27,29,2,27,133,2,0,230,7084,0.9625,0.0,0.0,120,3,109,5,6,0,115,0,1,0,2,2,0,1,0,1,2,0,290,823,12,1,10,0,1,50,179,153,7,194,2,2,3,108,234,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/control/Try.java,io.vavr.control.Try,interface,42,130,88,42,124,1,0,75,2701,1.0,0.0,0.0,74,18,0,0,0,74,74,0,0,0,1,0,0,0,0,1,0,0,81,671,93,1,0,10,2,68,1,6,1,8,3,0,10,6,420,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/QueueTest.java,io.vavr.collection.QueueTest,class,25,27,2,25,71,6,0,103,2278,0.0,0.0,0.0,68,0,33,1,34,0,67,0,1,0,0,0,0,0,0,0,0,0,78,242,36,0,3,0,1,3,222,10,3,17,1,0,1,9,114,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Function7Test.java,io.vavr.Function7Test$ComposeTests,innerclass,4,4,0,4,7,1,0,10,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,56,0,14,7,14,0,0,0,7,23,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy3Future,innerclass,9,9,0,9,2,1,0,7,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,0,0,3,0,0,3,0,1,20,3,0,0,0,0,1,0,3,0,6,2,0,0,3,74,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/MatchTest.java,io.vavr.MatchTest$2OuterWorld,innerclass,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,3,0,1,0,0,0,0,10,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy6Validation,innerclass,16,16,0,16,2,1,0,13,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,6,0,0,6,0,0,6,0,1,35,6,0,0,0,0,1,0,6,0,12,5,0,0,6,89,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashArrayMappedTrie.java,io.vavr.collection.HashArrayMappedTrieModule$LeafList,innerclass,13,13,0,13,27,3,0,14,0,0.6060607,0.0,0.0,11,1,2,2,0,7,9,0,0,0,6,1,0,6,0,0,6,0,7,118,18,3,7,0,2,2,2,22,1,17,2,1,0,1,60,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/LinearSeq.java,io.vavr.collection.LinearSeq$Anonymous1,anonymous,4,4,0,4,3,1,0,3,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,2,0,0,0,0,0,2,1,0,1,0,0,0,0,16,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/JavaConvertersTest.java,io.vavr.collection.JavaConvertersTest$ElementNullability,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Function2Test.java,io.vavr.Function2Test$ComposeTests,innerclass,4,4,0,4,2,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,4,2,4,0,0,0,2,13,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For4Either,innerclass,9,9,0,9,2,1,0,6,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,4,0,0,4,0,0,4,0,1,16,1,0,0,0,0,1,0,4,0,8,0,0,0,4,48,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/AbstractMultimapTest.java,io.vavr.collection.AbstractMultimapTest$Incomparable,innerclass,1,1,0,1,5,1,0,2,0,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,2,15,3,0,1,0,2,0,0,1,0,1,0,0,0,0,9,26,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction3Test.java,io.vavr.CheckedFunction3Test$1Type,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherRightProjectionTest.java,io.vavr.control.EitherRightProjectionTest$TransformTests,innerclass,5,5,0,5,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,1,0,2,0,0,0,1,8,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Vector.java,io.vavr.collection.VectorModule,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/PriorityQueue.java,io.vavr.collection.PriorityQueueBase,class,9,11,2,9,22,1,0,21,28,0.0,0.0,0.0,8,8,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18,112,13,3,5,0,1,0,4,24,0,18,3,0,1,0,78,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherTest.java,io.vavr.control.EitherTest$FilterTests,innerclass,5,5,0,5,2,1,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,1,1,2,0,6,0,0,0,4,11,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For8Future,innerclass,12,12,0,12,2,1,0,10,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,8,0,0,8,0,0,8,0,1,24,1,0,0,0,0,1,0,8,0,16,0,0,0,8,54,9,0
